,org:group,resource country,organization country,org:resource,organization involved,org:role,Activity,impact,product,lifecycle:transition,Complete Timestamp,Case ID,Duration
2007,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD96,Awaiting Assignment,2011-05-17 14:18:07+00:00,1-526414477,36.0
2008,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Accepted,Medium,PROD96,In Progress,2011-05-18 02:28:54+00:00,1-526414477,43847.0
2009,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD96,Assigned,2011-05-18 02:29:06+00:00,1-526414477,12.0
2010,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD96,In Progress,2012-02-06 15:22:29+00:00,1-526414477,22856003.0
2011,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD96,Closed,2012-02-06 15:23:30+00:00,1-526414477,61.0
2012,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD96,In Progress,2011-05-17 14:18:40+00:00,1-526414833,0.0
2013,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD96,Awaiting Assignment,2011-05-17 14:19:50+00:00,1-526414833,70.0
2014,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Accepted,Medium,PROD96,In Progress,2011-05-18 02:34:07+00:00,1-526414833,44057.0
2015,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD96,Assigned,2011-05-18 02:34:13+00:00,1-526414833,6.0
2016,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD96,In Progress,2012-01-03 08:49:32+00:00,1-526414833,19894519.0
2017,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD96,Closed,2012-01-03 08:50:52+00:00,1-526414833,80.0
2018,Org line G4,Sweden,se,Gustav,S30 2nd,,Accepted,High,PROD412,In Progress,2011-05-18 07:46:34+00:00,1-526647987,0.0
2019,Org line G4,Sweden,se,Gustav,S30 2nd,,Accepted,High,PROD412,In Progress,2012-02-21 14:20:44+00:00,1-526647987,24129250.0
2020,Org line G4,Sweden,se,Gustav,S30 2nd,,Completed,High,PROD412,Closed,2012-02-21 14:20:52+00:00,1-526647987,8.0
2021,Org line G4,Sweden,se,Roland,S33 2nd,,Accepted,Low,PROD374,In Progress,2011-05-19 21:28:42+00:00,1-527208576,0.0
2022,Org line G4,Sweden,se,Roland,S33 2nd,,Accepted,Low,PROD374,Wait,2011-10-27 11:59:32+00:00,1-527208576,13876250.0
2023,Org line G4,Sweden,se,Roland,S33 2nd,,Completed,Low,PROD374,Closed,2012-02-08 21:43:06+00:00,1-527208576,9020614.0
2024,Org line A2,Sweden,se,Lars,U6 2nd,A2_3,Accepted,Medium,PROD807,In Progress,2011-05-23 12:57:39+00:00,1-527928641,0.0
2025,Org line A2,Sweden,se,Lars,U6 2nd,A2_3,Accepted,Medium,PROD807,Wait,2012-01-30 12:21:24+00:00,1-527928641,21770625.0
2026,Org line A2,Sweden,se,Lars,U6 2nd,A2_3,Completed,Medium,PROD807,Closed,2012-03-28 11:34:53+00:00,1-527928641,5008409.0
2027,Org line V2,Sweden,se,Cecilia,T13 2nd,,Accepted,Medium,PROD279,In Progress,2011-05-24 09:28:27+00:00,1-528251011,0.0
2028,Org line V2,Sweden,se,Cecilia,T13 2nd,,Queued,Medium,PROD279,Awaiting Assignment,2011-09-06 12:09:34+00:00,1-528251011,9081667.0
2029,Org line V2,Sweden,se,Lennart,T16 2nd,,Accepted,Medium,PROD279,In Progress,2011-09-12 11:25:53+00:00,1-528251011,515779.0
2030,Org line V2,Sweden,se,Lennart,T16 2nd,,Accepted,Medium,PROD279,Wait,2012-01-04 14:54:14+00:00,1-528251011,9862101.0
2031,Org line V2,Sweden,se,Lennart,T16 2nd,,Completed,Medium,PROD279,Closed,2012-04-13 11:45:24+00:00,1-528251011,8628670.0
2032,Org line A2,Sweden,se,Linda,U6 2nd,A2_3,Accepted,Low,PROD827,In Progress,2011-05-24 13:00:25+00:00,1-528332261,0.0
2033,Org line A2,Sweden,se,Linda,U6 2nd,A2_3,Accepted,Low,PROD827,Assigned,2011-10-17 14:45:12+00:00,1-528332261,12620687.0
2034,Org line A2,Sweden,se,Linda,U6 2nd,A2_3,Accepted,Low,PROD827,Assigned,2011-11-29 06:22:55+00:00,1-528332261,3685063.0
2035,Org line A2,Sweden,se,Linda,U6 2nd,A2_3,Accepted,Low,PROD827,In Progress,2012-02-08 13:49:13+00:00,1-528332261,6161178.0
2036,Org line A2,Sweden,se,Linda,U6 2nd,A2_3,Completed,Low,PROD827,Closed,2012-02-08 13:49:31+00:00,1-528332261,18.0
2037,Org line A2,Sweden,se,Carin,U5 2nd,A2_3,Accepted,Medium,PROD228,In Progress,2011-05-25 14:21:09+00:00,1-528716762,0.0
2038,Org line A2,Sweden,se,Carin,U5 2nd,A2_3,Accepted,Medium,PROD228,Wait,2011-05-25 14:25:44+00:00,1-528716762,275.0
2039,Org line A2,Sweden,se,Carin,U5 2nd,A2_3,Accepted,Medium,PROD228,In Progress,2012-01-03 12:58:05+00:00,1-528716762,19261941.0
2040,Org line A2,Sweden,se,Carin,U5 2nd,A2_3,Completed,Medium,PROD228,Closed,2012-01-03 12:58:52+00:00,1-528716762,47.0
2041,Org line A2,Sweden,se,Håkan,G105 2nd,A2_4,Accepted,High,PROD337,In Progress,2011-05-25 15:45:52+00:00,1-528755863,0.0
2042,Org line A2,Sweden,se,Håkan,G105 2nd,A2_4,Accepted,High,PROD337,In Progress,2012-04-04 14:58:42+00:00,1-528755863,27213170.0
2043,Org line A2,Sweden,se,Håkan,G105 2nd,A2_4,Completed,High,PROD337,Closed,2012-04-04 15:00:12+00:00,1-528755863,90.0
2044,Org line A2,Sweden,se,Håkan,G105 2nd,A2_4,Accepted,High,PROD337,In Progress,2011-05-26 15:01:58+00:00,1-529091253,0.0
2045,Org line A2,Sweden,se,Håkan,G105 2nd,A2_4,Accepted,High,PROD337,In Progress,2012-04-04 15:04:24+00:00,1-529091253,27129746.0
2046,Org line A2,Sweden,se,Håkan,G105 2nd,A2_4,Completed,High,PROD337,Closed,2012-04-04 15:05:26+00:00,1-529091253,62.0
2047,Org line A2,Sweden,se,Håkan,G105 2nd,A2_4,Accepted,High,PROD337,In Progress,2011-05-26 15:05:47+00:00,1-529091311,0.0
2048,Org line A2,Sweden,se,Håkan,G105 2nd,A2_4,Accepted,High,PROD337,In Progress,2012-04-04 15:06:03+00:00,1-529091311,27129616.0
2049,Org line A2,Sweden,se,Håkan,G105 2nd,A2_4,Completed,High,PROD337,Closed,2012-04-04 15:06:48+00:00,1-529091311,45.0
2050,Org line C,Sweden,se,Martin,G62 3rd,C_3,Accepted,Major,PROD348,Wait,2011-05-27 16:13:49+00:00,1-529471141,0.0
2051,Org line C,Sweden,se,Martin,G62 3rd,C_3,Queued,Major,PROD348,Awaiting Assignment,2011-05-27 16:24:20+00:00,1-529471141,631.0
2052,Org line C,Sweden,se,Martin,G292 3rd,C_3,Accepted,Major,PROD348,In Progress,2012-04-04 13:42:22+00:00,1-529471141,27033482.0
2053,Org line C,USA,se,Jason,G62 3rd,C_3,Accepted,Major,PROD348,In Progress,2012-04-04 14:36:34+00:00,1-529471141,3252.0
2054,Org line C,USA,se,Jason,G62 3rd,C_3,Completed,Major,PROD348,Closed,2012-04-04 14:50:44+00:00,1-529471141,850.0
2055,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,In Progress,2011-05-31 11:20:07+00:00,1-530147896,0.0
2056,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD98,Awaiting Assignment,2011-05-31 11:22:02+00:00,1-530147896,115.0
2057,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Accepted,Medium,PROD98,In Progress,2011-05-31 18:58:34+00:00,1-530147896,27392.0
2058,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,Assigned,2011-05-31 18:58:40+00:00,1-530147896,6.0
2059,Org line A2,Sweden,us,Hannes,G21 2nd,A2_2,Queued,Medium,PROD98,Awaiting Assignment,2011-06-23 21:20:06+00:00,1-530147896,1995686.0
2060,Org line A2,Sweden,us,Y,G21 2nd,A2_2,Accepted,Medium,PROD98,Assigned,2011-06-23 21:22:26+00:00,1-530147896,140.0
2061,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD98,Awaiting Assignment,2011-06-28 09:29:03+00:00,1-530147896,389197.0
2062,Org line G3,Sweden,us,Santhosh,G199 3rd,,Accepted,Medium,PROD98,In Progress,2011-06-29 02:21:19+00:00,1-530147896,60736.0
2063,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,Assigned,2011-06-29 02:21:39+00:00,1-530147896,20.0
2064,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD98,In Progress,2012-02-02 20:51:10+00:00,1-530147896,18901771.0
2065,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD98,Closed,2012-02-02 20:52:46+00:00,1-530147896,96.0
2066,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,In Progress,2011-06-01 14:02:03+00:00,1-530539767,0.0
2067,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment,2011-06-01 14:07:09+00:00,1-530539767,306.0
2068,Org line G3,Sweden,us,Santhosh,G199 3rd,,Accepted,Medium,PROD97,In Progress,2011-06-01 18:53:21+00:00,1-530539767,17172.0
2069,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,Assigned,2011-06-01 18:55:06+00:00,1-530539767,105.0
2070,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD97,In Progress,2012-02-06 21:11:51+00:00,1-530539767,21608205.0
2071,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD97,Closed,2012-02-06 21:13:04+00:00,1-530539767,73.0
2072,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,In Progress,2011-06-01 13:38:53+00:00,1-530568802,0.0
2073,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment,2011-06-01 13:41:27+00:00,1-530568802,154.0
2074,Org line G3,Sweden,us,Santhosh,G199 3rd,,Accepted,Medium,PROD97,In Progress,2011-06-01 18:50:10+00:00,1-530568802,18523.0
2075,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,Assigned,2011-06-01 18:52:31+00:00,1-530568802,141.0
2076,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Accepted,Medium,PROD97,In Progress,2011-06-23 21:12:29+00:00,1-530568802,1909198.0
2077,Org line A2,Sweden,us,Hannes,G21 2nd,A2_2,Queued,Medium,PROD97,Awaiting Assignment,2011-06-23 21:14:18+00:00,1-530568802,109.0
2078,Org line A2,Sweden,us,Y,G21 2nd,A2_2,Accepted,Medium,PROD97,Assigned,2011-06-23 21:22:36+00:00,1-530568802,498.0
2079,Org line A2,Sweden,us,Y,G21 2nd,A2_2,Accepted,Medium,PROD97,In Progress,2011-07-06 09:19:56+00:00,1-530568802,1079840.0
2080,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment,2011-07-06 09:33:06+00:00,1-530568802,790.0
2081,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Accepted,Medium,PROD97,In Progress,2011-07-06 20:29:51+00:00,1-530568802,39405.0
2082,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,Assigned,2011-07-06 20:29:59+00:00,1-530568802,8.0
2083,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD97,In Progress,2012-01-30 20:23:29+00:00,1-530568802,17970810.0
2084,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD97,Closed,2012-01-30 20:46:35+00:00,1-530568802,1386.0
2085,Org line A2,United Kingdom,gb,Paul,G42 3rd,A2_1,Accepted,Medium,PROD236,In Progress,2011-06-06 16:12:34+00:00,1-531435394,0.0
2086,Org line A2,United Kingdom,gb,Paul,G42 3rd,A2_1,Accepted,Medium,PROD236,Wait,2011-06-06 16:26:36+00:00,1-531435394,842.0
2087,Org line A2,United Kingdom,gb,Paul,G42 3rd,A2_1,Completed,Medium,PROD236,Closed,2012-02-15 11:50:50+00:00,1-531435394,21929054.0
2088,Org line C,Sweden,in,Jonas,G186 2nd,E_8,Accepted,Medium,PROD756,In Progress,2011-06-07 21:21:06+00:00,1-531872604,0.0
2089,Org line C,Sweden,in,Jonas,G186 2nd,E_8,Accepted,Medium,PROD756,Wait,2011-06-08 11:12:31+00:00,1-531872604,49885.0
2090,Org line C,Sweden,in,Jonas,G186 2nd,E_8,Queued,Medium,PROD756,Awaiting Assignment,2011-06-30 08:19:59+00:00,1-531872604,1890448.0
2091,Org line C,INDIA,in,Karthick,G181 2nd,E_8,Accepted,Medium,PROD756,In Progress,2011-11-21 10:58:02+00:00,1-531872604,12451083.0
2092,Org line C,INDIA,in,Pradeesh,G181 2nd,E_8,Accepted,Medium,PROD756,In Progress,2011-11-21 10:58:40+00:00,1-531872604,38.0
2093,Org line C,INDIA,in,Karthick,G181 2nd,E_8,Accepted,Medium,PROD756,Assigned,2011-11-21 14:00:09+00:00,1-531872604,10889.0
2094,Org line C,Sweden,in,Karthick,G181 2nd,E_8,Accepted,Medium,PROD756,Assigned,2012-01-04 11:27:59+00:00,1-531872604,3792470.0
2095,Org line C,Sweden,in,Karthick,G181 2nd,E_8,Accepted,Medium,PROD756,In Progress,2012-01-04 11:28:00+00:00,1-531872604,1.0
2096,Org line C,Sweden,in,Karthick,G181 2nd,E_8,Completed,Medium,PROD756,Closed,2012-01-06 14:35:57+00:00,1-531872604,184077.0
2097,Org line V2,Sweden,se,Ioannis,T10 2nd,,Accepted,Medium,PROD615,In Progress,2011-06-08 09:44:43+00:00,1-532038065,0.0
2098,Org line V2,Sweden,se,Ioannis,T10 2nd,,Accepted,Medium,PROD615,Wait,2011-06-08 09:46:39+00:00,1-532038065,116.0
2099,Org line V2,Sweden,se,Ioannis,T10 2nd,,Accepted,Medium,PROD615,In Progress,2012-01-11 13:23:37+00:00,1-532038065,18761818.0
2100,Org line V2,Sweden,se,Ioannis,T10 2nd,,Completed,Medium,PROD615,Closed,2012-02-02 22:21:34+00:00,1-532038065,1933077.0
2101,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,In Progress,2011-06-08 12:27:25+00:00,1-532084405,0.0
2102,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD98,Awaiting Assignment,2011-06-08 12:33:07+00:00,1-532084405,342.0
2103,Org line G3,Sweden,us,Santhosh,G199 3rd,,Accepted,Medium,PROD98,In Progress,2011-06-09 11:12:36+00:00,1-532084405,81569.0
2104,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,Assigned,2011-06-09 11:15:38+00:00,1-532084405,182.0
2105,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD98,In Progress,2012-02-06 20:16:22+00:00,1-532084405,20941244.0
2106,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD98,Closed,2012-02-06 20:17:44+00:00,1-532084405,82.0
2107,Org line A2,United Kingdom,gb,Andrew,G42 3rd,A2_1,Accepted,Medium,PROD235,In Progress,2011-06-09 15:34:52+00:00,1-532544114,0.0
2108,Org line A2,United Kingdom,gb,Andrew,G42 3rd,A2_1,Accepted,Medium,PROD235,In Progress,2012-02-15 10:15:58+00:00,1-532544114,21667266.0
2109,Org line A2,United Kingdom,gb,Andrew,G42 3rd,A2_1,Completed,Medium,PROD235,Closed,2012-02-15 10:16:22+00:00,1-532544114,24.0
2110,Org line G4,Sweden,se,Eric,S33 2nd,,Accepted,Medium,PROD374,In Progress,2011-06-10 15:33:05+00:00,1-532816930,0.0
2111,Org line G4,Sweden,se,Eric,S33 2nd,,Accepted,Medium,PROD374,In Progress,2011-06-10 15:34:10+00:00,1-532816930,65.0
2112,Org line G4,Sweden,se,Eric,S33 2nd,,Completed,Medium,PROD374,Closed,2012-01-09 09:29:29+00:00,1-532816930,18381319.0
2113,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,In Progress,2011-06-14 07:56:53+00:00,1-533449912,0.0
2114,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment,2011-06-14 08:03:42+00:00,1-533449912,409.0
2115,Org line G3,Sweden,us,Santhosh,G199 3rd,,Accepted,Medium,PROD97,In Progress,2011-06-16 10:08:13+00:00,1-533449912,180271.0
2116,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,Assigned,2011-06-16 10:09:31+00:00,1-533449912,78.0
2117,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD97,In Progress,2012-01-30 12:08:15+00:00,1-533449912,19706324.0
2118,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD97,Closed,2012-01-30 12:08:58+00:00,1-533449912,43.0
2119,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,In Progress,2011-06-15 11:13:35+00:00,1-533851634,0.0
2120,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD98,Awaiting Assignment,2011-06-15 11:16:38+00:00,1-533851634,183.0
2121,Org line G3,Sweden,us,Santhosh,G199 3rd,,Accepted,Medium,PROD98,In Progress,2011-06-15 11:23:33+00:00,1-533851634,415.0
2122,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,Assigned,2011-06-15 11:25:44+00:00,1-533851634,131.0
2123,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD98,In Progress,2012-02-02 21:28:50+00:00,1-533851634,20080986.0
2124,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD98,Closed,2012-02-02 21:31:56+00:00,1-533851634,186.0
2125,Org line C,Sweden,in,Jan,G157 2nd,E_7,Accepted,High,PROD675,In Progress,2011-06-15 22:36:16+00:00,1-534020390,0.0
2126,Org line C,Sweden,in,Jan,G157 2nd,E_7,Accepted,High,PROD675,In Progress,2011-06-15 22:37:03+00:00,1-534020390,47.0
2127,Org line C,Sweden,in,Jan,G157 2nd,E_7,Accepted,High,PROD675,Assigned,2011-06-15 22:41:53+00:00,1-534020390,290.0
2128,Org line C,Sweden,in,Jan,G157 2nd,E_7,Accepted,High,PROD675,In Progress,2012-02-10 14:46:53+00:00,1-534020390,20707500.0
2129,Org line C,Sweden,in,Jan,G157 2nd,E_7,Completed,High,PROD675,Closed,2012-02-10 14:48:43+00:00,1-534020390,110.0
2130,Org line A2,United Kingdom,gb,Ian,G42 3rd,A2_1,Accepted,Medium,PROD236,In Progress,2011-06-17 07:24:42+00:00,1-534493180,0.0
2131,Org line A2,United Kingdom,gb,Ian,G42 3rd,A2_1,Accepted,Medium,PROD236,Assigned,2011-06-17 07:25:34+00:00,1-534493180,52.0
2132,Org line A2,United Kingdom,gb,Paul,G42 3rd,A2_1,Accepted,Medium,PROD236,Assigned,2011-08-16 13:28:48+00:00,1-534493180,5205794.0
2133,Org line A2,United Kingdom,gb,Paul,G42 3rd,A2_1,Accepted,Medium,PROD236,Wait,2011-08-18 16:25:53+00:00,1-534493180,183425.0
2134,Org line A2,United Kingdom,gb,Paul,G42 3rd,A2_1,Completed,Medium,PROD236,Closed,2012-02-15 11:52:00+00:00,1-534493180,15621967.0
2135,Org line C,Sweden,be,Peter,G58 3rd,C_2,Accepted,Low,PROD328,In Progress,2011-06-17 15:36:51+00:00,1-534702904,0.0
2136,Org line C,Sweden,be,Peter,G58 3rd,C_2,Accepted,Low,PROD328,In Progress,2011-09-16 09:01:52+00:00,1-534702904,7838701.0
2137,Org line C,Sweden,be,Peter,G58 3rd,C_2,Completed,Low,PROD328,Closed,2012-02-16 14:35:00+00:00,1-534702904,13239188.0
2138,Org line C,Sweden,se,Daniel,G55 2nd,E_1,Accepted,Medium,PROD835,In Progress,2011-06-20 10:01:18+00:00,1-535052125,0.0
2139,Org line C,Sweden,se,Daniel,G55 2nd,E_1,Accepted,Medium,PROD835,Wait,2011-09-08 10:40:35+00:00,1-535052125,6914357.0
2140,Org line C,Sweden,se,Daniel,G55 2nd,E_1,Accepted,Medium,PROD835,In Progress,2011-09-13 08:53:29+00:00,1-535052125,425574.0
2141,Org line A2,INDIA,se,Siddharth,D4,A2_1,Queued,Medium,PROD835,Awaiting Assignment,2011-09-13 09:18:48+00:00,1-535052125,1519.0
2142,Org line A2,INDIA,se,Surya,D4,A2_1,Accepted,Medium,PROD835,In Progress,2011-09-14 07:15:06+00:00,1-535052125,78978.0
2143,Org line C,Sweden,se,Per-Erik,G294 2nd,E_1,Queued,Medium,PROD835,Awaiting Assignment,2011-09-14 07:16:17+00:00,1-535052125,71.0
2144,Org line C,INDIA,se,Devakumar,G294 2nd,E_1,Accepted,Medium,PROD835,In Progress,2011-09-14 09:34:19+00:00,1-535052125,8282.0
2145,Org line C,Belgium,se,Peter,G55 2nd,E_1,Queued,Medium,PROD835,Awaiting Assignment,2011-09-14 10:48:48+00:00,1-535052125,4469.0
2146,Org line C,Sweden,se,Daniel,G55 2nd,E_1,Accepted,Medium,PROD835,In Progress,2011-09-14 13:34:38+00:00,1-535052125,9950.0
2147,Org line C,Sweden,se,Per-Erik,G294 2nd,E_1,Queued,Medium,PROD835,Awaiting Assignment,2011-09-14 13:40:59+00:00,1-535052125,381.0
2148,Org line C,Sweden,se,Daniel,G294 2nd,E_1,Accepted,Medium,PROD835,In Progress,2011-09-14 13:42:24+00:00,1-535052125,85.0
2149,Org line C,Sweden,se,Claes,G294 2nd,E_1,Accepted,Medium,PROD835,Assigned,2011-09-14 14:16:19+00:00,1-535052125,2035.0
2150,Org line C,Sweden,se,Daniel,G294 2nd,E_1,Accepted,Medium,PROD835,In Progress,2012-01-17 12:13:47+00:00,1-535052125,10792648.0
2151,Org line C,Sweden,se,Daniel,G294 2nd,E_1,Completed,Medium,PROD835,Closed,2012-01-17 12:15:49+00:00,1-535052125,122.0
2152,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD96,In Progress,2011-06-20 17:30:19+00:00,1-535233659,0.0
2153,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD96,Awaiting Assignment,2011-06-20 17:31:39+00:00,1-535233659,80.0
2154,Org line G3,Sweden,us,Santhosh,G199 3rd,,Accepted,Medium,PROD96,In Progress,2011-06-21 06:33:31+00:00,1-535233659,46912.0
2155,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD96,Assigned,2011-06-21 06:38:54+00:00,1-535233659,323.0
2156,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD96,In Progress,2012-01-30 12:09:17+00:00,1-535233659,19287023.0
2157,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD96,Closed,2012-01-30 12:10:08+00:00,1-535233659,51.0
2158,Org line A2,France,fr,Veronique,V5 3rd,A2_5,Accepted,High,PROD230,In Progress,2011-06-21 08:47:26+00:00,1-535393553,0.0
2159,Org line A2,France,fr,Veronique,V5 3rd,A2_5,Completed,High,PROD230,Closed,2012-01-12 10:45:27+00:00,1-535393553,17719081.0
2160,Org line A2,POLAND,pl,Michal,W6 2nd,A2_1,Accepted,Medium,PROD791,In Progress,2011-06-21 10:01:27+00:00,1-535418135,0.0
2161,Org line A2,POLAND,pl,Michal,W6 2nd,A2_1,Accepted,Medium,PROD791,Wait,2011-07-28 12:22:47+00:00,1-535418135,3205280.0
2162,Org line A2,POLAND,pl,Michal,W6 2nd,A2_1,Accepted,Medium,PROD791,Wait,2011-07-28 12:24:26+00:00,1-535418135,99.0
2163,Org line A2,POLAND,pl,Michal,W6 2nd,A2_1,Accepted,Medium,PROD791,In Progress,2012-01-19 14:23:31+00:00,1-535418135,15127145.0
2164,Org line A2,POLAND,pl,Michal,W6 2nd,A2_1,Completed,Medium,PROD791,Closed,2012-01-19 14:25:35+00:00,1-535418135,124.0
2165,Org line C,Sweden,se,Lars,G68 2nd,E_3,Accepted,Medium,PROD714,In Progress,2011-06-21 09:23:47+00:00,1-535439201,0.0
2166,Org line C,Sweden,se,Lars,G68 2nd,E_3,Accepted,Medium,PROD714,Wait,2011-06-21 09:44:50+00:00,1-535439201,1263.0
2167,Org line C,Sweden,se,Lars,G68 2nd,E_3,Completed,Medium,PROD714,Closed,2012-03-02 08:16:48+00:00,1-535439201,22026718.0
2168,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Medium,PROD286,In Progress,2011-06-22 09:24:31+00:00,1-535813109,0.0
2169,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Medium,PROD286,Closed,2012-01-03 14:57:21+00:00,1-535813109,16867970.0
2170,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Low,PROD286,In Progress,2011-06-22 09:29:01+00:00,1-535813203,0.0
2171,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Low,PROD286,Closed,2012-01-04 14:41:01+00:00,1-535813203,16953120.0
2172,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Low,PROD286,In Progress,2011-06-22 09:31:28+00:00,1-535813236,0.0
2173,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Low,PROD286,Closed,2012-01-04 14:41:14+00:00,1-535813236,16952986.0
2174,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Medium,PROD286,In Progress,2011-06-22 09:34:30+00:00,1-535813278,0.0
2175,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Medium,PROD286,Closed,2012-01-03 14:58:00+00:00,1-535813278,16867410.0
2176,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Medium,PROD286,In Progress,2011-06-22 09:48:28+00:00,1-535813300,0.0
2177,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Medium,PROD286,Closed,2012-01-03 14:58:43+00:00,1-535813300,16866615.0
2178,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Medium,PROD286,In Progress,2011-06-22 09:50:21+00:00,1-535813432,0.0
2179,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Medium,PROD286,Closed,2012-01-03 14:59:05+00:00,1-535813432,16866524.0
2180,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Medium,PROD286,In Progress,2011-06-22 10:08:40+00:00,1-535813517,0.0
2181,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Medium,PROD286,Closed,2012-01-03 14:59:36+00:00,1-535813517,16865456.0
2182,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Medium,PROD286,In Progress,2011-06-22 11:00:23+00:00,1-535813813,0.0
2183,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Medium,PROD286,Closed,2012-01-03 15:00:05+00:00,1-535813813,16862382.0
2184,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Low,PROD96,In Progress,2011-06-23 19:04:57+00:00,1-536299706,0.0
2185,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Low,PROD96,Awaiting Assignment,2011-06-23 19:05:33+00:00,1-536299706,36.0
2186,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Accepted,Low,PROD96,In Progress,2011-06-23 21:05:57+00:00,1-536299706,7224.0
2187,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Low,PROD96,Assigned,2011-06-23 21:06:02+00:00,1-536299706,5.0
2188,Org line A2,Sweden,us,Hannes,G21 2nd,A2_2,Queued,Low,PROD96,Awaiting Assignment,2011-06-24 19:10:43+00:00,1-536299706,79481.0
